CustomerID,Segment,ML_Cluster,Churn_Risk_Tier,P_Alive_Pct,Churn_Risk_Pct,Recency,Frequency,Monetary,Tenure,AvgOrderValue,TopCategory,R_Score,F_Score,M_Score,T_Score,RFM_Score,RFMT_Mean,Expected_Orders_90d,Predicted_Spend_90d,Predictive_CLV_90d,PCA_1,PCA_2,PCA_3,Strategic_Objective,Recommended_Channel,Recommended_Promotion,Primary_Action_Item,Campaign_Email_Subject,Campaign_CTA,FirstPurchase,LastPurchase,TotalItems,TotalTransactions
CUST-0166,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,3.6,96.4,131,11,7082.47,346,643.86,Wearables & Fitness,2,3,4,2,234,2.75,0.1,62.84,22.0,0.8405,0.3887,-0.5737,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-09-08 08:42:03,2026-04-11 15:40:45,52,15
CUST-0304,Potential Growth,Cluster 3,🟢 Low Churn Risk,76.6,23.4,51,15,7017.65,624,467.84,Smart Office & Furniture,3,5,4,5,354,4.25,1.63,763.83,267.34,1.3825,0.0559,0.1852,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2024-12-04 08:05:53,2026-06-30 11:08:41,45,19
CUST-0094,Potential Growth,Cluster 3,🟡 Moderate Watch,74.0,26.0,35,14,6978.73,373,498.48,Wearables & Fitness,3,4,4,3,344,3.5,2.34,1166.1,408.14,1.0917,-0.4161,0.0142,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-08-12 08:33:00,2026-07-16 16:54:11,47,20
CUST-0069,Champions,Cluster 3,🟢 Low Churn Risk,90.4,9.6,23,15,6948.79,670,463.25,Electronics & Audio,4,5,4,5,454,4.5,1.8,836.04,292.61,1.426,-0.3814,0.5662,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2024-10-19 15:57:57,2026-07-28 13:34:14,50,20
CUST-0375,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,4.6,95.4,167,7,6901.88,304,985.98,Electronics & Audio,2,3,4,2,234,2.75,0.09,91.02,31.86,0.405,0.5611,-0.7114,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-10-20 14:15:25,2026-03-06 11:03:39,30,10
CUST-0193,Potential Growth,Cluster 3,🟢 Low Churn Risk,82.3,17.7,51,9,6868.65,482,763.18,Smart Office & Furniture,3,3,4,4,334,3.5,1.39,1064.39,372.54,0.8366,0.0278,0.0713,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-04-25 10:58:31,2026-06-30 19:30:12,29,12
CUST-0027,Potential Growth,Cluster 3,🔴 High Churn Risk,36.4,63.6,50,12,6802.3,253,566.86,Electronics & Audio,3,4,4,2,344,3.25,1.38,783.52,274.23,0.7671,-0.3643,-0.3655,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-12-10 17:46:17,2026-06-30 22:16:30,53,19
CUST-0191,Potential Growth,Cluster 3,🟢 Low Churn Risk,78.5,21.5,40,11,6787.99,390,617.09,Electronics & Audio,3,3,4,3,334,3.25,1.92,1182.58,413.9,0.8995,-0.2621,0.0199,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-07-26 09:02:52,2026-07-11 16:12:18,37,17
CUST-0100,Potential Growth,Cluster 3,🟡 Moderate Watch,70.1,29.9,55,10,6783.56,389,678.36,Wearables & Fitness,3,3,4,3,334,3.25,1.57,1067.19,373.52,0.8149,-0.0534,-0.1062,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-07-27 15:32:02,2026-06-26 15:31:16,37,15
CUST-0012,Champions,Cluster 3,🟢 Low Churn Risk,90.2,9.8,20,17,6658.1,640,391.65,Electronics & Audio,4,5,4,5,454,4.5,2.11,826.58,289.3,1.4927,-0.5048,0.5961,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2024-11-18 19:30:44,2026-07-31 11:34:24,69,21
CUST-0130,Champions,Cluster 3,🟢 Low Churn Risk,90.2,9.8,18,14,6632.59,478,473.76,Computer Accessories,4,4,4,4,444,4.0,2.29,1086.29,380.2,1.1961,-0.675,0.4677,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-04-29 18:03:04,2026-08-02 13:19:10,56,19
CUST-0209,Potential Growth,Cluster 3,🟢 Low Churn Risk,83.4,16.6,39,14,6552.43,586,468.03,Smart Office & Furniture,3,4,4,4,344,3.75,1.77,826.8,289.38,1.2706,-0.1127,0.2865,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-01-11 10:54:27,2026-07-11 22:14:57,59,22
CUST-0198,Can't Lose Them,Cluster 3,🔴 High Churn Risk,2.0,98.0,354,11,6543.37,632,594.85,Smart Office & Furniture,1,3,4,5,134,3.25,0.03,18.88,6.61,1.065,1.3138,-0.5756,"High-touch, high-urgency win-back campaigns and qualitative feedback discovery.",Executive Win-back Email / Phone Concierge / High-Incentive Push,"Aggressive 30% Off Voucher, Complimentary Premium Gift",Deploy 'Voice of Customer' survey with a substantial gift card incentive.,🚨 An urgent message from our leadership team,Restore My VIP Status,2024-11-26 15:12:25,2025-08-31 16:15:24,44,13
CUST-0238,At-Risk VIPs,Cluster 3,🟡 Moderate Watch,56.3,43.7,119,9,6420.87,598,713.43,Smart Office & Furniture,2,3,4,5,234,3.5,0.79,560.49,196.17,0.8902,0.6612,-0.1223,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2024-12-30 16:20:15,2026-04-23 08:43:08,40,12
CUST-0002,Can't Lose Them,Cluster 3,🔴 High Churn Risk,2.0,98.0,350,13,6398.38,712,492.18,Computer Accessories,1,4,4,5,144,3.5,0.03,16.3,5.7,1.2471,1.3382,-0.5007,"High-touch, high-urgency win-back campaigns and qualitative feedback discovery.",Executive Win-back Email / Phone Concierge / High-Incentive Push,"Aggressive 30% Off Voucher, Complimentary Premium Gift",Deploy 'Voice of Customer' survey with a substantial gift card incentive.,🚨 An urgent message from our leadership team,Restore My VIP Status,2024-09-07 19:58:09,2025-09-04 19:03:05,69,17
CUST-0285,Can't Lose Them,Cluster 3,🔴 High Churn Risk,2.0,98.0,286,11,6396.59,587,581.51,Electronics & Audio,1,4,4,5,144,3.5,0.03,19.74,6.91,1.0248,1.1493,-0.5252,"High-touch, high-urgency win-back campaigns and qualitative feedback discovery.",Executive Win-back Email / Phone Concierge / High-Incentive Push,"Aggressive 30% Off Voucher, Complimentary Premium Gift",Deploy 'Voice of Customer' survey with a substantial gift card incentive.,🚨 An urgent message from our leadership team,Restore My VIP Status,2025-01-10 19:22:08,2025-11-07 09:21:57,59,14
CUST-0265,Potential Growth,Cluster 3,🟢 Low Churn Risk,75.6,24.4,59,11,6396.4,524,581.49,Smart Office & Furniture,3,4,4,4,344,3.75,1.42,826.53,289.29,1.0024,0.1306,0.0707,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-03-14 17:34:48,2026-06-22 20:51:28,45,17
CUST-0085,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,2.0,98.0,178,13,6357.62,453,489.05,Smart Office & Furniture,2,4,4,3,244,3.25,0.05,24.37,8.53,1.0479,0.6965,-0.5063,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-05-24 11:29:00,2026-02-23 11:24:35,56,18
CUST-0159,Champions,Cluster 3,🟢 Low Churn Risk,91.5,8.5,21,12,6320.4,610,526.7,Wearables & Fitness,4,4,4,5,444,4.25,1.62,854.82,299.19,1.1578,-0.4236,0.5958,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2024-12-18 10:22:35,2026-07-30 09:12:36,48,19
CUST-0433,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,30.8,69.2,109,14,6300.46,595,450.03,Electronics & Audio,2,5,4,5,254,4.0,0.64,289.31,101.26,1.2407,0.5224,-0.1232,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-01-01 22:53:54,2026-05-03 16:00:23,51,18
CUST-0213,Potential Growth,Cluster 3,🟢 Low Churn Risk,78.2,21.8,57,12,6218.49,596,518.21,Smart Office & Furniture,3,4,4,5,344,4.0,1.42,734.07,256.92,1.1211,0.1625,0.1711,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-01-01 20:44:32,2026-06-23 22:48:36,40,14
CUST-0349,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,15.9,84.1,152,10,6213.37,495,621.34,Electronics & Audio,2,3,4,4,234,3.25,0.29,179.16,62.71,0.8679,0.6996,-0.3486,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-04-12 08:04:41,2026-03-20 22:22:41,46,16
CUST-0225,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,35.5,64.5,139,9,6170.13,533,685.57,Electronics & Audio,2,3,4,4,234,3.25,0.55,376.34,131.72,0.8162,0.7038,-0.25,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-03-05 08:16:11,2026-04-03 18:42:44,36,13
CUST-0216,Potential Growth,Cluster 3,🟢 Low Churn Risk,92.3,7.7,19,11,6110.91,606,555.54,Electronics & Audio,4,3,4,5,434,4.0,1.52,845.09,295.78,1.0705,-0.4633,0.652,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2024-12-22 12:22:52,2026-08-01 20:57:15,48,18
CUST-0073,Potential Growth,Cluster 3,🟢 Low Churn Risk,81.0,19.0,53,12,6071.08,615,505.92,Electronics & Audio,3,4,4,5,344,4.0,1.43,721.07,252.37,1.1263,0.1383,0.2305,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2024-12-13 21:01:02,2026-06-27 22:12:06,47,19
CUST-0398,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,7.6,92.4,162,13,6059.45,571,466.11,Electronics & Audio,2,4,4,4,244,3.5,0.15,71.35,24.97,1.1354,0.7638,-0.2981,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-01-26 12:36:25,2026-03-11 14:27:05,51,19
CUST-0015,Potential Growth,Cluster 3,🟢 Low Churn Risk,86.0,14.0,32,15,6050.98,599,403.4,Smart Office & Furniture,3,5,4,5,354,4.25,1.9,767.41,268.59,1.3062,-0.2209,0.4041,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2024-12-29 18:21:59,2026-07-19 12:31:17,40,20
CUST-0019,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,5.4,94.6,179,10,5984.72,464,598.47,Wearables & Fitness,2,3,4,3,234,3.0,0.1,62.14,21.75,0.8181,0.7725,-0.4476,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-05-13 18:34:15,2026-02-22 17:19:51,51,15
CUST-0018,At-Risk VIPs,Cluster 3,🟡 Moderate Watch,70.6,29.4,90,11,5979.22,703,543.57,Electronics & Audio,2,3,4,5,234,3.5,1.02,552.06,193.22,1.1004,0.5458,0.108,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2024-09-16 20:49:53,2026-05-22 08:23:14,37,14
CUST-0267,Champions,Cluster 3,🟢 Low Churn Risk,91.2,8.8,13,13,5938.64,380,456.82,Electronics & Audio,5,4,4,3,544,4.0,2.65,1209.88,423.46,0.9853,-0.9469,0.4933,"Reward loyalty, maximize retention, elevate brand advocacy, and introduce exclusive high-ticket drops.",VIP Concierge / Direct Email / Exclusive Portal,"VIP Early Access, Concierge Perks, Loyalty Multipliers",Grant 48-hour early access to upcoming product lines.,👑 VIP Exclusive: You have first access to our flagship release,Explore Private Drop,2025-08-04 22:33:14,2026-08-07 12:37:46,50,15
CUST-0298,At-Risk VIPs,Cluster 3,🔴 High Churn Risk,2.1,97.9,174,13,5912.63,495,454.82,Electronics & Audio,2,4,4,4,244,3.5,0.05,22.49,7.87,1.057,0.7389,-0.4136,Immediate intervention to reignite brand affinity before permanent churn occurs.,High-Priority Win-Back Email / SMS / Direct Outreach,"High-Value Reactivation Voucher (20-25% off), Free Renewal",Send personalized executive outreach asking for direct feedback.,"⚠️ We miss you, {Customer_Name} — Here is 25% off your return",Reclaim Your 25% Discount,2025-04-12 19:02:37,2026-02-27 12:41:05,49,15
CUST-0134,Potential Growth,Cluster 3,🔴 High Churn Risk,32.5,67.5,59,15,5909.86,351,393.99,Computer Accessories,3,5,4,2,354,3.5,1.15,454.01,158.9,1.0367,-0.1208,-0.1937,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2025-09-03 15:52:30,2026-06-22 14:48:34,54,22
